date,site_name,solar_generation_mw,renewable_energy_mwh,co2_avoided_kg,coal_saved_kg,trees_equivalent,co2_avoided_tons,coal_saved_tons,trees_equivalent_million
2024-07-02,Khavda Renewable Energy Park,111.75286860983468,648.17,531499.4,324085.0,24159.06,531.5,324.08,0.02
2024-07-03,Khavda Renewable Energy Park,2364.9368668593784,13716.63,11247636.6,6858315.0,511256.21,11247.64,6858.32,0.51
2024-07-04,Khavda Renewable Energy Park,253.3961416866649,1469.7,1205154.0,734850.0,54779.73,1205.15,734.85,0.05
2024-07-05,Khavda Renewable Energy Park,127.4079823730729,738.97,605955.4,369485.0,27543.43,605.96,369.48,0.03
2024-07-06,Khavda Renewable Energy Park,1963.1995734674508,11386.56,9336979.2,5693280.0,424408.15,9336.98,5693.28,0.42
2024-07-07,Khavda Renewable Energy Park,5810.9009065726605,33703.23,27636648.6,16851615.0,1256211.3,27636.65,16851.62,1.26
2024-07-08,Khavda Renewable Energy Park,1857.7420389858405,10774.9,8835418.0,5387450.0,401609.91,8835.42,5387.45,0.4
2024-07-09,Khavda Renewable Energy Park,415.4285429182361,2409.49,1975781.8,1204745.0,89808.26,1975.78,1204.74,0.09
2024-07-10,Khavda Renewable Energy Park,4576.783472225386,26545.34,21767178.8,13272670.0,989417.22,21767.18,13272.67,0.99
2024-07-11,Khavda Renewable Energy Park,4000.4416259526006,23202.56,19026099.2,11601280.0,864822.69,19026.1,11601.28,0.86
2024-07-12,Khavda Renewable Energy Park,5485.657861089533,31816.82,26089792.4,15908410.0,1185899.65,26089.79,15908.41,1.19
2024-07-13,Khavda Renewable Energy Park,5215.057624512448,30247.33,24802810.6,15123665.0,1127400.48,24802.81,15123.66,1.13
2024-07-14,Khavda Renewable Energy Park,4690.601040147734,27205.49,22308501.8,13602745.0,1014022.81,22308.5,13602.74,1.01
2024-07-15,Khavda Renewable Energy Park,4834.112551985573,28037.85,22991037.0,14018925.0,1045047.14,22991.04,14018.92,1.05
2024-07-16,Khavda Renewable Energy Park,714.1753400242771,4142.22,3396620.4,2071110.0,154391.84,3396.62,2071.11,0.15
2024-07-17,Khavda Renewable Energy Park,1150.935445528792,6675.43,5473852.6,3337715.0,248811.48,5473.85,3337.72,0.25
2024-07-18,Khavda Renewable Energy Park,958.2593563225604,5557.9,4557478.0,2778950.0,207158.09,4557.48,2778.95,0.21
2024-07-19,Khavda Renewable Energy Park,786.6447566012093,4562.54,3741282.8,2281270.0,170058.31,3741.28,2281.27,0.17
2024-07-20,Khavda Renewable Energy Park,3862.666457746643,22403.47,18370845.4,11201735.0,835038.43,18370.85,11201.74,0.84
2024-07-21,Khavda Renewable Energy Park,6225.585534493111,36108.4,29608888.0,18054200.0,1345858.55,29608.89,18054.2,1.35
2024-07-22,Khavda Renewable Energy Park,915.2165160743224,5308.26,4352773.2,2654130.0,197853.33,4352.77,2654.13,0.2
2024-07-23,Khavda Renewable Energy Park,210.70478866171777,1222.09,1002113.8,611045.0,45550.63,1002.11,611.04,0.05
2024-07-24,Khavda Renewable Energy Park,1095.73620926299,6355.27,5211321.4,3177635.0,236878.25,5211.32,3177.64,0.24
2024-07-25,Khavda Renewable Energy Park,2717.7126692905026,15762.73,12925438.6,7881365.0,587519.94,12925.44,7881.36,0.59
2024-07-26,Khavda Renewable Energy Park,745.659457464973,4324.82,3546352.4,2162410.0,161197.84,3546.35,2162.41,0.16
2024-07-27,Khavda Renewable Energy Park,664.2488243151411,3852.64,3159164.8,1926320.0,143598.4,3159.16,1926.32,0.14
2024-07-28,Khavda Renewable Energy Park,10.988219939819071,63.73,52258.6,31865.0,2375.39,52.26,31.86,0.0
2024-07-29,Khavda Renewable Energy Park,6.230730529600814,36.14,29634.8,18070.0,1347.04,29.63,18.07,0.0
2024-07-30,Khavda Renewable Energy Park,1255.292742055399,7280.7,5970174.0,3640350.0,271371.55,5970.17,3640.35,0.27
2024-07-31,Khavda Renewable Energy Park,2551.1835699493035,14796.86,12133425.2,7398430.0,551519.33,12133.43,7398.43,0.55
2024-08-01,Khavda Renewable Energy Park,961.9479359803296,5579.3,4575026.0,2789650.0,207955.73,4575.03,2789.65,0.21
2024-08-02,Khavda Renewable Energy Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,Khavda Renewable Energy Park,21.09094564699109,122.33,100310.6,61165.0,4559.57,100.31,61.16,0.0
2024-08-04,Khavda Renewable Energy Park,1797.5660477756865,10425.88,8549221.6,5212940.0,388600.98,8549.22,5212.94,0.39
2024-08-05,Khavda Renewable Energy Park,748.0733252472122,4338.83,3557840.6,2169415.0,161720.03,3557.84,2169.42,0.16
2024-08-06,Khavda Renewable Energy Park,15.324191397957987,88.88,72881.6,44440.0,3312.8,72.88,44.44,0.0
2024-08-07,Khavda Renewable Energy Park,1683.787026231608,9765.96,8008087.2,4882980.0,364003.96,8008.09,4882.98,0.36
2024-08-08,Khavda Renewable Energy Park,2637.861020425069,15299.59,12545663.8,7649795.0,570257.45,12545.66,7649.8,0.57
2024-08-09,Khavda Renewable Energy Park,769.7818789016183,4464.73,3661078.6,2232365.0,166412.66,3661.08,2232.36,0.17
2024-08-10,Khavda Renewable Energy Park,755.6407304958831,4382.72,3593830.4,2191360.0,163355.93,3593.83,2191.36,0.16
2024-08-11,Khavda Renewable Energy Park,895.6915563196476,5195.01,4259908.2,2597505.0,193632.19,4259.91,2597.5,0.19
2024-08-12,Khavda Renewable Energy Park,1109.1291038803852,6432.95,5275019.0,3216475.0,239773.59,5275.02,3216.48,0.24
2024-08-13,Khavda Renewable Energy Park,3436.64452825882,19932.54,16344682.8,9966270.0,742940.13,16344.68,9966.27,0.74
2024-08-14,Khavda Renewable Energy Park,407.57768183071954,2363.95,1938439.0,1181975.0,88110.86,1938.44,1181.97,0.09
2024-08-15,Khavda Renewable Energy Park,734.3580647216144,4259.28,3492609.6,2129640.0,158754.98,3492.61,2129.64,0.16
2024-08-16,Khavda Renewable Energy Park,333.25267248318244,1932.87,1584953.4,966435.0,72043.34,1584.95,966.44,0.07
2024-08-17,Khavda Renewable Energy Park,12.255445263909726,71.08,58285.6,35540.0,2649.35,58.29,35.54,0.0
2024-08-18,Khavda Renewable Energy Park,2394.042377066264,13885.45,11386069.0,6942725.0,517548.59,11386.07,6942.72,0.52
2024-08-19,Khavda Renewable Energy Park,5132.974730945482,29771.25,24412425.0,14885625.0,1109655.68,24412.42,14885.62,1.11
2024-08-20,Khavda Renewable Energy Park,9552.716603325243,55405.76,45432723.2,27702880.0,2065123.78,45432.72,27702.88,2.07
2024-08-21,Khavda Renewable Energy Park,7332.879258934928,42530.7,34875174.0,21265350.0,1585235.18,34875.17,21265.35,1.59
2024-08-22,Khavda Renewable Energy Park,5068.684984086576,29398.37,24106663.4,14699185.0,1095757.43,24106.66,14699.18,1.1
2024-08-23,Khavda Renewable Energy Park,2311.848680652288,13408.72,10995150.4,6704360.0,499779.56,10995.15,6704.36,0.5
2024-08-24,Khavda Renewable Energy Park,1084.3669960662876,6289.33,5157250.6,3144665.0,234420.48,5157.25,3144.66,0.23
2024-08-25,Khavda Renewable Energy Park,181.58957706233687,1053.22,863640.4,526610.0,39256.38,863.64,526.61,0.04
2024-08-26,Khavda Renewable Energy Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,Khavda Renewable Energy Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,Khavda Renewable Energy Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,Khavda Renewable Energy Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,Khavda Renewable Energy Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31,Khavda Renewable Energy Park,3787.966337338736,21970.2,18015564.0,10985100.0,818889.27,18015.56,10985.1,0.82
2024-09-01,Khavda Renewable Energy Park,6512.0994316403785,37770.18,30971547.6,18885090.0,1407797.62,30971.55,18885.09,1.41
2024-09-02,Khavda Renewable Energy Park,1721.7177313025095,9985.96,8188487.2,4992980.0,372203.96,8188.49,4992.98,0.37
2024-09-03,Khavda Renewable Energy Park,89.34973533145543,518.23,424948.6,259115.0,19315.85,424.95,259.12,0.02
2024-09-04,Khavda Renewable Energy Park,505.41064982450894,2931.38,2403731.6,1465690.0,109260.53,2403.73,1465.69,0.11
2024-09-05,Khavda Renewable Energy Park,2740.803312912757,15896.66,13035261.2,7948330.0,592511.87,13035.26,7948.33,0.59
2024-09-06,Khavda Renewable Energy Park,6428.409310401231,37284.77,30573511.4,18642385.0,1389705.06,30573.51,18642.38,1.39
2024-09-07,Khavda Renewable Energy Park,9219.149302302872,53471.07,43846277.4,26735535.0,1993012.61,43846.28,26735.54,1.99
2024-09-08,Khavda Renewable Energy Park,8048.190623780732,46679.51,38277198.2,23339755.0,1739872.65,38277.2,23339.76,1.74
2024-09-09,Khavda Renewable Energy Park,8217.991678575405,47664.35,39084767.0,23832175.0,1776580.32,39084.77,23832.18,1.78
2024-09-10,Khavda Renewable Energy Park,9300.876469674524,53945.08,44234965.6,26972540.0,2010680.25,44234.97,26972.54,2.01
2024-09-11,Khavda Renewable Energy Park,7352.371439991324,42643.75,34967875.0,21321875.0,1589448.86,34967.88,21321.88,1.59
2024-09-12,Khavda Renewable Energy Park,6677.354047568332,38728.65,31757493.0,19364325.0,1443522.41,31757.49,19364.32,1.44
2024-09-13,Khavda Renewable Energy Park,6476.2941087116815,37562.51,30801258.2,18781255.0,1400057.19,30801.26,18781.26,1.4
2024-09-14,Khavda Renewable Energy Park,8291.991220493914,48093.55,39436711.0,24046775.0,1792577.77,39436.71,24046.78,1.79
2024-09-15,Khavda Renewable Energy Park,8055.777584289122,46723.51,38313278.2,23361755.0,1741512.65,38313.28,23361.76,1.74
2024-09-16,Khavda Renewable Energy Park,7585.523988678128,43996.04,36076752.8,21998020.0,1639852.4,36076.75,21998.02,1.64
2024-09-17,Khavda Renewable Energy Park,9680.71774518859,56148.16,46041491.2,28074080.0,2092795.05,46041.49,28074.08,2.09
2024-09-18,Khavda Renewable Energy Park,11934.087176986171,69217.71,56758522.2,34608855.0,2579932.83,56758.52,34608.86,2.58
2024-09-19,Khavda Renewable Energy Park,13681.835860031411,79354.65,65070813.0,39677325.0,2957764.23,65070.81,39677.32,2.96
2024-09-20,Khavda Renewable Energy Park,12419.965081461449,72035.8,59069356.0,36017900.0,2684970.73,59069.36,36017.9,2.68
2024-09-21,Khavda Renewable Energy Park,10448.702169632676,60602.47,49694025.4,30301235.0,2258819.34,49694.03,30301.24,2.26
2024-09-22,Khavda Renewable Energy Park,11891.332915673416,68969.73,56555178.6,34484865.0,2570689.94,56555.18,34484.86,2.57
2024-09-23,Khavda Renewable Energy Park,8154.406067494754,47295.56,38782359.2,23647780.0,1762834.51,38782.36,23647.78,1.76
2024-09-24,Khavda Renewable Energy Park,5130.783391104544,29758.54,24402002.8,14879270.0,1109181.95,24402.0,14879.27,1.11
2024-09-25,Khavda Renewable Energy Park,8664.430082882698,50253.69,41208025.8,25126845.0,1873092.08,41208.03,25126.84,1.87
2024-09-26,Khavda Renewable Energy Park,2118.237526044296,12285.78,10074339.6,6142890.0,457924.53,10074.34,6142.89,0.46
2024-09-27,Khavda Renewable Energy Park,2077.307671867408,12048.38,9879671.6,6024190.0,449075.98,9879.67,6024.19,0.45
2024-09-28,Khavda Renewable Energy Park,5366.421591822561,31125.25,25522705.0,15562625.0,1160122.95,25522.7,15562.62,1.16
2024-09-29,Khavda Renewable Energy Park,4246.198719726871,24627.95,20194919.0,12313975.0,917950.86,20194.92,12313.98,0.92
2024-09-30,Khavda Renewable Energy Park,8189.10195067041,47496.79,38947367.8,23748395.0,1770334.9,38947.37,23748.4,1.77
2024-10-01,Khavda Renewable Energy Park,11920.124798206512,69136.72,56692110.4,34568360.0,2576914.11,56692.11,34568.36,2.58
2024-10-02,Khavda Renewable Energy Park,10971.17571411629,63632.82,52178912.4,31816410.0,2371768.75,52178.91,31816.41,2.37
2024-10-03,Khavda Renewable Energy Park,11062.18989923566,64160.7,52611774.0,32080350.0,2391444.27,52611.77,32080.35,2.39
2024-10-04,Khavda Renewable Energy Park,5013.595072773024,29078.85,23844657.0,14539425.0,1083848.05,23844.66,14539.42,1.08
2024-10-05,Khavda Renewable Energy Park,8469.735616915492,49124.47,40282065.4,24562235.0,1831002.97,40282.07,24562.24,1.83
2024-10-06,Khavda Renewable Energy Park,8327.328705020467,48298.51,39604778.2,24149255.0,1800217.19,39604.78,24149.26,1.8
2024-10-07,Khavda Renewable Energy Park,10860.740394569815,62992.29,51653677.8,31496145.0,2347894.45,51653.68,31496.14,2.35
2024-10-08,Khavda Renewable Energy Park,10172.552704064214,59000.81,48380664.2,29500405.0,2199121.1,48380.66,29500.4,2.2
2024-10-09,Khavda Renewable Energy Park,9388.40384232873,54452.74,44651246.8,27226370.0,2029602.13,44651.25,27226.37,2.03
2024-10-10,Khavda Renewable Energy Park,10059.571628335414,58345.52,47843326.4,29172760.0,2174696.65,47843.33,29172.76,2.17
2024-10-11,Khavda Renewable Energy Park,4706.235230798265,27296.16,22382851.2,13648080.0,1017402.33,22382.85,13648.08,1.02
2024-10-12,Khavda Renewable Energy Park,769.9960923325838,4465.98,3662103.6,2232990.0,166459.25,3662.1,2232.99,0.17
2024-10-13,Khavda Renewable Energy Park,335.3859196585491,1945.24,1595096.8,972620.0,72504.4,1595.1,972.62,0.07
2024-10-14,Khavda Renewable Energy Park,66.22865524956154,384.13,314986.6,192065.0,14317.57,314.99,192.06,0.01
2024-10-15,Khavda Renewable Energy Park,6769.724769702685,39264.4,32196808.0,19632200.0,1463491.27,32196.81,19632.2,1.46
2024-10-16,Khavda Renewable Energy Park,9732.9425018223,56451.07,46289877.4,28225535.0,2104085.34,46289.88,28225.54,2.1
2024-10-17,Khavda Renewable Energy Park,7012.738383953773,40673.88,33352581.6,20336940.0,1516026.44,33352.58,20336.94,1.52
2024-10-18,Khavda Renewable Energy Park,4453.786539053961,25831.96,21182207.2,12915980.0,962827.6,21182.21,12915.98,0.96
2024-10-19,Khavda Renewable Energy Park,7360.587126082036,42691.41,35006956.2,21345705.0,1591225.28,35006.96,21345.7,1.59
2024-10-20,Khavda Renewable Energy Park,10570.253260020036,61307.47,50272125.4,30653735.0,2285096.61,50272.13,30653.74,2.29
2024-10-21,Khavda Renewable Energy Park,9631.051619311973,55860.1,45805282.0,27930050.0,2082058.27,45805.28,27930.05,2.08
2024-10-22,Khavda Renewable Energy Park,11014.8168981762,63885.94,52386470.8,31942970.0,2381203.22,52386.47,31942.97,2.38
2024-10-23,Khavda Renewable Energy Park,11715.588378632909,67950.41,55719336.2,33975205.0,2532697.1,55719.34,33975.2,2.53
2024-10-24,Khavda Renewable Energy Park,10766.51618795754,62445.79,51205547.8,31222895.0,2327524.9,51205.55,31222.9,2.33
2024-10-25,Khavda Renewable Energy Park,9997.209904624762,57983.82,47546732.4,28991910.0,2161215.11,47546.73,28991.91,2.16
2024-10-26,Khavda Renewable Energy Park,8360.031781332435,48488.18,39760307.6,24244090.0,1807286.71,39760.31,24244.09,1.81
2024-10-27,Khavda Renewable Energy Park,7730.026916110672,44834.16,36764011.2,22417080.0,1671091.42,36764.01,22417.08,1.67
2024-10-28,Khavda Renewable Energy Park,10195.612924659878,59134.55,48490331.0,29567275.0,2204105.95,48490.33,29567.28,2.2
2024-10-29,Khavda Renewable Energy Park,10313.449953023452,59818.01,49050768.2,29909005.0,2229580.37,49050.77,29909.0,2.23
2024-10-30,Khavda Renewable Energy Park,9585.91955962601,55598.33,45590630.6,27799165.0,2072301.39,45590.63,27799.16,2.07
2024-10-31,Khavda Renewable Energy Park,8599.480808722317,49876.99,40899131.8,24938495.0,1859051.45,40899.13,24938.5,1.86
2024-11-01,Khavda Renewable Energy Park,8948.01011370024,51898.46,42556737.2,25949230.0,1934397.15,42556.74,25949.23,1.93
2024-11-02,Khavda Renewable Energy Park,9633.058063502502,55871.74,45814826.8,27935870.0,2082492.13,45814.83,27935.87,2.08
2024-11-03,Khavda Renewable Energy Park,9746.93639592591,56532.23,46356428.6,28266115.0,2107110.39,46356.43,28266.12,2.11
2024-11-04,Khavda Renewable Energy Park,10888.64080228194,63154.12,51786378.4,31577060.0,2353926.29,51786.38,31577.06,2.35
2024-11-05,Khavda Renewable Energy Park,10199.508049691984,59157.15,48508863.0,29578575.0,2204948.32,48508.86,29578.58,2.2
2024-11-06,Khavda Renewable Energy Park,10339.514295526826,59969.18,49174727.6,29984590.0,2235214.89,49174.73,29984.59,2.24
2024-11-07,Khavda Renewable Energy Park,10007.053909635786,58040.91,47593546.2,29020455.0,2163343.01,47593.55,29020.46,2.16
2024-11-08,Khavda Renewable Energy Park,9630.176595146731,55855.02,45801116.4,27927510.0,2081868.93,45801.12,27927.51,2.08
2024-11-09,Khavda Renewable Energy Park,10517.206469695222,60999.8,50019836.0,30499900.0,2273628.91,50019.84,30499.9,2.27
2024-11-10,Khavda Renewable Energy Park,10151.41622988631,58878.21,48280132.2,29439105.0,2194551.46,48280.13,29439.1,2.19
2024-11-11,Khavda Renewable Energy Park,9628.044318253966,55842.66,45790981.2,27921330.0,2081408.24,45790.98,27921.33,2.08
2024-11-12,Khavda Renewable Energy Park,9808.62311613408,56890.01,46649808.2,28445005.0,2120445.83,46649.81,28445.0,2.12
2024-11-13,Khavda Renewable Energy Park,9036.546362957914,52411.97,42977815.4,26205985.0,1953537.06,42977.82,26205.98,1.95
2024-11-14,Khavda Renewable Energy Park,10079.578429544066,58461.55,47938471.0,29230775.0,2179021.41,47938.47,29230.78,2.18
2024-11-15,Khavda Renewable Energy Park,9852.516036512645,57144.59,46858563.8,28572295.0,2129934.72,46858.56,28572.3,2.13
2024-11-16,Khavda Renewable Energy Park,9320.574610377971,54059.33,44328650.6,27029665.0,2014938.66,44328.65,27029.66,2.01
2024-11-17,Khavda Renewable Energy Park,8770.93573909967,50871.43,41714572.6,25435715.0,1896116.94,41714.57,25435.72,1.9
2024-11-18,Khavda Renewable Energy Park,9207.750025831569,53404.95,43792059.0,26702475.0,1990548.14,43792.06,26702.48,1.99
2024-11-19,Khavda Renewable Energy Park,9547.245761835637,55374.03,45406704.6,27687015.0,2063941.12,45406.7,27687.02,2.06
2024-11-20,Khavda Renewable Energy Park,10131.527971876729,58762.86,48185545.2,29381430.0,2190252.05,48185.55,29381.43,2.19
2024-11-21,Khavda Renewable Energy Park,10205.133343614652,59189.77,48535611.4,29594885.0,2206164.15,48535.61,29594.88,2.21
2024-11-22,Khavda Renewable Energy Park,9292.876653796198,53898.68,44196917.6,26949340.0,2008950.8,44196.92,26949.34,2.01
2024-11-23,Khavda Renewable Energy Park,9405.39679443233,54551.3,44732066.0,27275650.0,2033275.73,44732.07,27275.65,2.03
2024-11-24,Khavda Renewable Energy Park,8315.535137931656,48230.1,39548682.0,24115050.0,1797667.36,39548.68,24115.05,1.8
2024-11-25,Khavda Renewable Energy Park,9073.641457238364,52627.12,43154238.4,26313560.0,1961556.29,43154.24,26313.56,1.96
2024-11-26,Khavda Renewable Energy Park,9286.72589846691,53863.01,44167668.2,26931505.0,2007621.28,44167.67,26931.5,2.01
2024-11-27,Khavda Renewable Energy Park,9082.203230380332,52676.78,43194959.6,26338390.0,1963407.25,43194.96,26338.39,1.96
2024-11-28,Khavda Renewable Energy Park,7193.581735882418,41722.77,34212671.4,20861385.0,1555121.43,34212.67,20861.38,1.56
2024-11-29,Khavda Renewable Energy Park,8231.889353755923,47744.96,39150867.2,23872480.0,1779584.87,39150.87,23872.48,1.78
2024-11-30,Khavda Renewable Energy Park,9100.1697395349,52780.98,43280403.6,26390490.0,1967291.07,43280.4,26390.49,1.97
2024-12-01,Khavda Renewable Energy Park,9138.42148853974,53002.84,43462328.8,26501420.0,1975560.4,43462.33,26501.42,1.98
2024-12-02,Khavda Renewable Energy Park,9074.425533931202,52631.67,43157969.4,26315835.0,1961725.88,43157.97,26315.84,1.96
2024-12-03,Khavda Renewable Energy Park,8212.95817513843,47635.16,39060831.2,23817580.0,1775492.33,39060.83,23817.58,1.78
2024-12-04,Khavda Renewable Energy Park,6833.015657816924,39631.49,32497821.8,19815745.0,1477173.72,32497.82,19815.74,1.48
2024-12-05,Khavda Renewable Energy Park,6560.914052841054,38053.3,31203706.0,19026650.0,1418350.27,31203.71,19026.65,1.42
2024-12-06,Khavda Renewable Energy Park,2700.987507899609,15665.73,12845898.6,7832865.0,583904.48,12845.9,7832.86,0.58
2024-12-07,Khavda Renewable Energy Park,6216.436952973598,36055.33,29565370.6,18027665.0,1343880.48,29565.37,18027.66,1.34
2024-12-08,Khavda Renewable Energy Park,8896.271815968294,51598.38,42310671.6,25799190.0,1923212.35,42310.67,25799.19,1.92
2024-12-09,Khavda Renewable Energy Park,8798.772576068754,51032.88,41846961.6,25516440.0,1902134.62,41846.96,25516.44,1.9
2024-12-10,Khavda Renewable Energy Park,7076.21747738852,41042.06,33654489.2,20521030.0,1529749.51,33654.49,20521.03,1.53
2024-12-11,Khavda Renewable Energy Park,7243.900134308012,42014.62,34451988.4,21007310.0,1565999.47,34451.99,21007.31,1.57
2024-12-12,Khavda Renewable Energy Park,9283.241151204307,53842.8,44151096.0,26921400.0,2006868.0,44151.1,26921.4,2.01
2024-12-13,Khavda Renewable Energy Park,7570.88103439647,43911.11,36007110.2,21955555.0,1636686.83,36007.11,21955.56,1.64
2024-12-14,Khavda Renewable Energy Park,9816.71102925599,56936.92,46688274.4,28468460.0,2122194.29,46688.27,28468.46,2.12
2024-12-15,Khavda Renewable Energy Park,8680.968683111663,50349.62,41286688.4,25174810.0,1876667.65,41286.69,25174.81,1.88
2024-12-16,Khavda Renewable Energy Park,8508.62653098908,49350.03,40467024.6,24675015.0,1839410.21,40467.02,24675.02,1.84
2024-12-17,Khavda Renewable Energy Park,9318.937733166573,54049.84,44320868.8,27024920.0,2014584.95,44320.87,27024.92,2.01
2024-12-18,Khavda Renewable Energy Park,4356.925112224267,25270.17,20721539.4,12635085.0,941888.15,20721.54,12635.08,0.94
2024-12-19,Khavda Renewable Energy Park,5042.799112201519,29248.23,23983548.6,14624115.0,1090161.3,23983.55,14624.12,1.09
2024-12-20,Khavda Renewable Energy Park,6418.326255672182,37226.29,30525557.8,18613145.0,1387525.35,30525.56,18613.14,1.39
2024-12-21,Khavda Renewable Energy Park,7837.219285559691,45455.87,37273813.4,22727935.0,1694264.25,37273.81,22727.94,1.69
2024-12-22,Khavda Renewable Energy Park,9502.715558652832,55115.75,45194915.0,27557875.0,2054314.32,45194.92,27557.88,2.05
2024-12-23,Khavda Renewable Energy Park,9483.64802809968,55005.16,45104231.2,27502580.0,2050192.33,45104.23,27502.58,2.05
2024-12-24,Khavda Renewable Energy Park,9378.439783063452,54394.95,44603859.0,27197475.0,2027448.14,44603.86,27197.48,2.03
2024-12-25,Khavda Renewable Energy Park,8847.12093998426,51313.3,42076906.0,25656650.0,1912586.64,42076.91,25656.65,1.91
2024-12-26,Khavda Renewable Energy Park,9571.419375995449,55514.23,45521668.6,27757115.0,2069166.75,45521.67,27757.12,2.07
2024-12-27,Khavda Renewable Energy Park,9867.553771335624,57231.81,46930084.2,28615905.0,2133185.65,46930.08,28615.9,2.13
2024-12-28,Khavda Renewable Energy Park,9783.790760515449,56745.99,46531711.8,28372995.0,2115077.81,46531.71,28373.0,2.12
2024-12-29,Khavda Renewable Energy Park,9294.287870815211,53906.87,44203633.4,26953435.0,2009256.06,44203.63,26953.44,2.01
2024-12-30,Khavda Renewable Energy Park,9575.205253542686,55536.19,45539675.8,27768095.0,2069985.26,45539.68,27768.1,2.07
2024-12-31,Khavda Renewable Energy Park,7597.443397346619,44065.17,36133439.4,22032585.0,1642429.06,36133.44,22032.58,1.64
2026-01-01,Khavda Renewable Energy Park,9372.300474728509,54359.34,44574658.8,27179670.0,2026120.85,44574.66,27179.67,2.03
2026-01-02,Khavda Renewable Energy Park,8964.386716018698,51993.44,42634620.8,25996720.0,1937937.31,42634.62,25996.72,1.94
2026-01-03,Khavda Renewable Energy Park,9194.227323800533,53326.52,43727746.4,26663260.0,1987624.84,43727.75,26663.26,1.99
2026-01-04,Khavda Renewable Energy Park,9749.14640874951,56545.05,46366941.0,28272525.0,2107588.23,46366.94,28272.52,2.11
2026-01-05,Khavda Renewable Energy Park,9632.089512048804,55866.12,45810218.4,27933060.0,2082282.65,45810.22,27933.06,2.08
2026-01-06,Khavda Renewable Energy Park,9366.60886154707,54326.33,44547590.6,27163165.0,2024890.48,44547.59,27163.16,2.02
2026-01-07,Khavda Renewable Energy Park,9951.087156368252,57716.31,47327374.2,28858155.0,2151244.28,47327.37,28858.16,2.15
2026-01-08,Khavda Renewable Energy Park,9940.804660512997,57656.67,47278469.4,28828335.0,2149021.34,47278.47,28828.34,2.15
2026-01-09,Khavda Renewable Energy Park,10028.0909018291,58162.93,47693602.6,29081465.0,2167891.03,47693.6,29081.46,2.17
2026-01-10,Khavda Renewable Energy Park,10095.497085377438,58553.88,48014181.6,29276940.0,2182462.8,48014.18,29276.94,2.18
2026-01-11,Khavda Renewable Energy Park,10205.525488400745,59192.05,48537481.0,29596025.0,2206249.14,48537.48,29596.02,2.21
2026-01-12,Khavda Renewable Energy Park,10680.04652572374,61944.27,50794301.4,30972135.0,2308831.88,50794.3,30972.14,2.31
2026-01-13,Khavda Renewable Energy Park,9824.049232494715,56979.49,46723181.8,28489745.0,2123780.99,46723.18,28489.74,2.12
2026-01-14,Khavda Renewable Energy Park,9252.249315887471,53663.05,44003701.0,26831525.0,2000168.23,44003.7,26831.52,2.0
2026-01-15,Khavda Renewable Energy Park,8263.72104567946,47929.58,39302255.6,23964790.0,1786466.16,39302.26,23964.79,1.79
2026-01-16,Khavda Renewable Energy Park,7082.439759614569,41078.15,33684083.0,20539075.0,1531094.68,33684.08,20539.08,1.53
2026-01-17,Khavda Renewable Energy Park,6428.682472855099,37286.36,30574815.2,18643180.0,1389764.33,30574.82,18643.18,1.39
2026-01-18,Khavda Renewable Energy Park,8754.806557279142,50777.88,41637861.6,25388940.0,1892630.07,41637.86,25388.94,1.89
2026-01-19,Khavda Renewable Energy Park,9403.127371399498,54538.14,44721274.8,27269070.0,2032785.22,44721.27,27269.07,2.03
2026-01-20,Khavda Renewable Energy Park,10039.8712653538,58231.25,47749625.0,29115625.0,2170437.5,47749.62,29115.62,2.17
2026-01-21,Khavda Renewable Energy Park,9825.077965618031,56985.45,46728069.0,28492725.0,2124003.14,46728.07,28492.72,2.12
2026-01-22,Khavda Renewable Energy Park,8105.134566109022,47009.78,38548019.6,23504890.0,1752182.71,38548.02,23504.89,1.75
2026-01-23,Khavda Renewable Energy Park,10096.58288862526,58560.18,48019347.6,29280090.0,2182697.62,48019.35,29280.09,2.18
2026-01-24,Khavda Renewable Energy Park,5011.203624028632,29064.98,23833283.6,14532490.0,1083331.07,23833.28,14532.49,1.08
2026-01-25,Khavda Renewable Energy Park,1635.315463383281,9484.83,7777560.6,4742415.0,353525.48,7777.56,4742.42,0.35
2026-01-26,Khavda Renewable Energy Park,4968.504676488386,28817.33,23630210.6,14408665.0,1074100.48,23630.21,14408.66,1.07
2026-01-27,Khavda Renewable Energy Park,10591.033774205664,61428.0,50370960.0,30714000.0,2289589.09,50370.96,30714.0,2.29
2026-01-28,Khavda Renewable Energy Park,9479.1785839724,54979.24,45082976.8,27489620.0,2049226.22,45082.98,27489.62,2.05
2026-01-29,Khavda Renewable Energy Park,2014.2661834386856,11682.74,9579846.8,5841370.0,435447.58,9579.85,5841.37,0.44
2026-01-30,Khavda Renewable Energy Park,4628.43688265956,26844.93,22012842.6,13422465.0,1000583.75,22012.84,13422.46,1.0
