date,site_name,data_type,generation_source,solar_generation_mw,total_generation_mw,daily_energy_mwh,grid_export_mwh,physics_baseline_mw,physics_baseline_mwh,cuf_daily,pr_daily,specific_yield_kwh_kwp,soiling_loss_pct,inverter_availability_pct,ghi_w_m2,effective_irradiance,cloud_factor,cell_temperature_c,temperature_factor,performance_ratio,capacity_factor,solar_zenith,solar_elevation,solar_azimuth,air_mass,clear_sky_irradiance_kwh_m2_day,poa_irradiance_w_m2
2025-04-12,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18361.327661753603,18361.327661753603,137709.96,137021.41,14209.3,82413.94,0.2869,0.751,6.8855,8.57,100.0,1226.5517241379312,7.045824166666666,0.9904166666666666,49.05303481880124,0.9158143781341956,0.82,0.2869,16.233762408439034,73.76623759156097,156.72655540943674,1.0411036938357374,5.591291084799151,987.13688766192
2025-04-13,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18156.857299103005,18156.857299103005,136176.43,135495.55,14194.97,82330.83,0.2837,0.7502,6.8088,9.14,100.0,1247.0689655172414,7.233,1.0,49.31687931575233,0.9148909223948668,0.82,0.2837,15.873016240915916,74.12698375908408,156.45589754375055,1.0392230243348888,5.597228142809928,986.0478460191313
2025-04-14,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16813.319533603866,16813.319533603866,126099.9,125469.4,14253.57,82670.71,0.2627,0.7533,6.305,9.71,100.0,1249.1379310344828,7.22386875,0.9970833333333333,48.23781346161509,0.9186676528843472,0.82,0.2627,15.515509788062701,74.4844902119373,156.17141046150778,1.0374063834415586,5.602807889055161,984.7018582771792
2025-04-15,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17400.537461598768,17400.537461598768,130504.03,129851.51,14252.26,82663.11,0.2719,0.7532,6.5252,10.29,100.0,1237.2413793103449,7.1072299999999995,0.9904166666666666,48.26191031578151,0.9185833138947647,0.82,0.2719,15.16138290477717,74.83861709522283,155.87215012744775,1.0356527983683284,5.608034088996439,983.1527386820549
2025-04-16,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17017.01264522391,17017.01264522391,127627.59,126989.45,14226.02,82510.92,0.2659,0.7519,6.3814,10.86,100.0,1246.2068965517242,7.228,1.0,48.74506112926298,0.9168922860475796,0.82,0.2659,14.81077864367117,75.18922135632883,155.5571209455586,1.033961284102389,5.614017756283979,982.0120915082987
2025-04-17,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18058.09063204675,18058.09063204675,135435.68,134758.5,14247.42,82635.04,0.2822,0.753,6.7718,11.43,100.0,1251.7241379310344,7.26,1.0,48.35101053221899,0.9182714631372335,0.82,0.2822,14.46384366926111,75.53615633073889,155.22527400268814,1.0323308447635287,5.6196546670553635,980.7918971669274
2025-04-18,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16523.317669179258,16523.317669179258,123924.88,123305.26,14205.72,82393.18,0.2582,0.7508,6.1962,12.0,100.0,1265.5172413793105,7.34,1.0,49.11896677475575,0.9155836162883548,0.82,0.2582,14.120728581523167,75.87927141847683,154.8755061105502,1.0307604743482328,5.624949293993643,979.6309274912063
2025-04-19,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19817.770295312323,19817.770295312323,148633.28,147890.11,14297.56,82925.85,0.3097,0.7556,7.4317,4.0,100.0,1267.0689655172414,7.349,1.0,47.42770626201656,0.921503028082942,0.82,0.3097,13.781588115099694,76.2184118849003,154.50666001619402,1.029249156810909,5.629906338129668,978.2903963098424
2025-04-20,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18425.113623427173,18425.113623427173,138188.35,137497.41,14030.01,81374.06,0.2879,0.7415,6.9094,4.57,100.0,1241.2068965517242,7.11801125,0.98875,52.354579582719566,0.9042589714604815,0.82,0.2879,13.446581266234816,76.55341873376518,154.11752592456764,1.0277958658266049,5.634530725979119,976.5941517824426
2025-04-21,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17497.44315210295,17497.44315210295,131230.82,130574.67,13874.13,80469.95,0.2734,0.7333,6.5615,5.14,100.0,1274.4827586206898,7.388920000000001,0.9995833333333334,55.225188141335664,0.8942118415053252,0.82,0.2734,13.115871379810471,76.88412862018953,153.7068443948424,1.026399564442263,5.638827607236521,975.5574260975404
2025-04-22,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17325.556031431242,17325.556031431242,129941.67,129291.96,13615.97,78972.63,0.2707,0.7196,6.4971,5.71,100.0,1291.896551724138,7.493,1.0,59.97910262767519,0.8775731408031369,0.82,0.2707,12.789626128560215,77.21037387143978,153.27331005646977,1.0250592043839406,5.642802354538502,974.3034738647971
2025-04-23,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17491.870791292728,17491.870791292728,131189.03,130533.08,13883.36,80523.49,0.2733,0.7337,6.5595,6.29,100.0,1286.896551724138,7.464,1.0,55.055174028286444,0.8948068909009974,0.82,0.2733,12.468017186800296,77.5319828131997,152.81557535381512,1.0237737243339462,5.646460569744556,972.7572228395145
2025-04-24,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17379.05456058177,17379.05456058177,130342.91,129691.2,14083.21,81682.62,0.2715,0.7443,6.5171,6.86,100.0,1294.4827586206898,7.508,1.0,51.3750374348494,0.907687368978027,0.82,0.2715,12.151219485851371,77.84878051414863,152.33225349131112,1.0225420469815125,5.649808098091756,971.3302719217206
2025-04-25,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18088.079042128484,18088.079042128484,135660.59,134982.29,14144.06,82035.55,0.2826,0.7475,6.783,7.43,100.0,1261.2068965517242,7.2113708333333335,0.9858333333333333,50.254443556160496,0.9116094475534382,0.82,0.2826,11.839410226009818,78.16058977399018,151.82192048690814,1.0213630757994236,5.652851044172175,969.398388457975
2025-04-26,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17214.367568231395,17214.367568231395,129107.76,128462.22,14102.5,81794.5,0.269,0.7453,6.4554,8.0,100.0,1248.9655172413793,7.08101,0.9775,51.01982550291132,0.9089306107398104,0.82,0.269,11.532768135031105,78.4672318649689,151.2831169910707,1.0202356934697407,5.655595777308281,967.6882315372127
2025-04-27,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16495.262902448845,16495.262902448845,123714.47,123095.9,14013.58,81278.76,0.2577,0.7406,6.1857,8.57,100.0,1279.3103448275863,7.361258333333333,0.9920833333333333,52.657277811731205,0.9031995276589407,0.82,0.2577,11.23147348288964,78.76852651711036,150.71435082110662,1.0191587635393977,5.658048915956427,966.4539841458454
2025-04-28,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16590.56828708628,16590.56828708628,124429.26,123807.11,14113.87,81860.45,0.2592,0.7459,6.2215,9.14,95.0,1275.8620689655172,7.4,1.0,50.810423776716334,0.9096635167814928,0.82,0.2592,10.935709008813788,79.06429099118621,150.11410044251238,1.0181311352878524,5.660217291033608,964.802927986573
2025-04-29,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16650.81292206097,16650.81292206097,124881.1,124256.69,14153.27,82088.97,0.2602,0.748,6.2441,9.71,100.0,1273.7931034482758,5.4948250000000005,0.74375,50.08475215345328,0.9122033674629135,0.82,0.2602,10.645661377439552,79.35433862256045,149.48081875492971,1.017151649923536,5.662107900221817,963.1488043857509
2025-04-30,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17039.645914978955,17039.645914978955,127797.34,127158.35,14105.98,81814.68,0.2662,0.7455,6.3899,10.29,100.0,1283.9655172413793,5.020519166666666,0.6741666666666666,50.95563494415797,0.9091552776954471,0.82,0.2662,10.361522482082549,79.63847751791745,148.8129360892741,1.0162191456081753,5.663727869496258,961.6206590293248
2025-05-01,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16899.175309299688,16899.175309299688,126743.81,126110.09,14147.52,82055.62,0.264,0.7477,6.3372,10.86,100.0,1283.103448275862,7.442,1.0,50.190697741849974,0.9118325579035251,0.82,0.264,10.083490037236245,79.91650996276375,148.10886226033983,1.0153324597345805,5.665084432274046,959.9477404703132
2025-05-02,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16885.325299150838,16885.325299150838,126639.94,126006.74,14210.52,82421.02,0.2638,0.751,6.332,11.43,100.0,1260.5172413793105,7.30186125,0.99875,49.0305647106401,0.9158930235127597,0.82,0.2638,9.811767354451788,80.18823264554821,147.36698917316858,1.0144904286536596,5.666184925123186,958.0067034216073
2025-05-03,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18310.95442977219,18310.95442977219,137332.16,136645.5,14249.61,82647.74,0.2861,0.7531,6.8666,12.0,100.0,1204.3103448275863,5.782997916666667,0.8279166666666666,48.310783027258154,0.9184122594045965,0.82,0.2861,9.54656263269473,80.45343736730527,146.58569665919572,1.0136918863698294,5.667036790287995,955.660062236653
2025-05-04,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18812.217370820945,18812.217370820945,141091.63,140386.17,14201.25,82367.25,0.2939,0.7505,7.0546,4.0,100.0,1221.7241379310344,5.273165,0.7441666666666666,49.201202720230285,0.915295790479194,0.82,0.2939,9.288088206804147,80.71191179319585,145.76336434382415,1.0129356637701312,5.667647574868896,954.1656059492983
2025-05-05,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18842.481174066947,18842.481174066947,141318.61,140612.02,14228.75,82526.75,0.2944,0.752,7.0659,4.57,100.0,1069.3103448275863,4.1010725,0.66125,48.69485455597774,0.9170680090540779,0.82,0.2944,9.036560029792213,80.96343997020779,144.89839096430995,1.0122205891581466,5.668024921593261,950.6739961393503
2025-05-06,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17179.850930576944,17179.850930576944,128848.88,128204.64,13887.55,80547.79,0.2684,0.734,6.4424,5.14,100.0,1123.6206896551726,3.8178758333333342,0.5858333333333334,54.97802990716441,0.8950768953249245,0.82,0.2684,8.792197348261098,81.2078026517389,143.98922133142827,1.0115454898239375,5.66817655288702,949.5970234612646
2025-05-07,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17813.55734464343,17813.55734464343,133601.68,132933.67,13989.5,81139.1,0.2783,0.7394,6.6801,5.71,100.0,1147.2413793103449,5.730757499999999,0.86125,53.10064878147111,0.9016477292648511,0.82,0.2783,8.555222371450299,81.4447776285497,143.03438006061413,1.0109091940017985,5.668110252467776,948.1559880416503
2025-05-08,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18279.256716884887,18279.256716884887,137094.43,136408.96,14068.54,81597.53,0.2856,0.7435,6.8547,6.29,100.0,1038.448275862069,4.469567916666667,0.7420833333333333,51.64517629206752,0.9067418829777637,0.82,0.2856,8.325859715990617,81.67414028400938,142.0325112738484,1.0103105326511832,5.6678338481692885,945.1613069890142
2025-05-09,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17316.96501597242,17316.96501597242,129877.24,129227.85,13924.27,80760.77,0.2706,0.7359,6.4939,6.86,100.0,1134.4827586206898,5.743791666666667,0.8729166666666667,54.301838889699056,0.8974435638860533,0.82,0.2706,8.104335520203662,81.89566447979634,140.98242357824347,1.0097483408983963,5.667355197093684,944.5643386799225
2025-05-10,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17415.331013846626,17415.331013846626,130614.98,129961.91,13994.29,81166.88,0.2721,0.7396,6.5307,7.43,95.0,1123.2758620689656,6.06709375,0.93125,53.01247842295645,0.9019563255196524,0.82,0.2721,7.890876226431317,82.10912377356868,139.88313961340742,1.0092214592711497,5.666682172257465,942.7120116254142
2025-05-11,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17234.379461635483,17234.379461635483,129257.85,128611.56,14107.81,81825.3,0.2693,0.7456,6.4629,8.0,100.0,1182.7586206896551,5.9682,0.87,50.92199594111965,0.9092730142060812,0.82,0.2693,7.685707052531512,82.31429294746849,138.73394955288018,1.0087287348851073,5.66582264971068,941.6898880818511
2025-05-12,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17611.34845395539,17611.34845395539,132085.11,131424.68,14104.25,81804.65,0.2752,0.7454,6.6043,8.57,100.0,1258.103448275862,6.609865833333333,0.9058333333333334,50.98744482838863,0.9090439431006397,0.82,0.2752,7.489050187111573,82.51094981288843,137.53446774456472,1.0082690227329132,5.664784495157347,940.8575570141279
2025-05-13,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17333.896527858607,17333.896527858607,130004.22,129354.2,14097.2,81763.76,0.2708,0.745,6.5002,9.14,100.0,1265.5172413793105,7.205433333333334,0.9816666666666667,51.117306231451394,0.9085894281899201,0.82,0.2708,7.301122682032755,82.69887731796724,136.28469199417066,1.0078411870437802,5.663575550297543,939.2353621022436
2025-05-14,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17482.680291909717,17482.680291909717,131120.1,130464.5,13987.68,81128.54,0.2732,0.7393,6.556,9.71,100.0,1251.5517241379312,6.844632083333333,0.9429166666666666,53.134159580910875,0.9015304414668119,0.82,0.2732,7.122133984659527,82.87786601534047,134.985064694683,1.0074441025983967,5.662203619658834,937.3701688179532
2025-05-15,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16721.337595405115,16721.337595405115,125410.03,124782.98,13934.54,80820.33,0.2613,0.7364,6.2705,10.29,99.0,1266.2068965517242,7.111440000000001,0.9683333333333334,54.11272653121797,0.8981054571407371,0.82,0.2613,6.952283009436613,83.04771699056339,133.63653448625467,1.0070766557864042,5.660676459326029,935.8492119862932
2025-05-16,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17007.12532644213,17007.12532644213,127553.44,126915.67,13963.06,80985.75,0.2657,0.738,6.3777,10.86,100.0,1238.9655172413793,6.662020833333334,0.9270833333333334,53.58755291222525,0.8999435648072116,0.82,0.2657,6.7917546585635336,83.20824534143647,132.24061629318874,1.0067377452192563,5.659363983880428,933.9062193058196
2025-05-17,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16960.164539277786,16960.164539277786,127201.23,126565.22,13999.62,81197.8,0.265,0.7399,6.3601,11.43,100.0,1248.7931034482758,6.856706666666667,0.9466666666666667,52.91430449803162,0.9022999342568894,0.82,0.265,6.640715776242516,83.35928422375748,130.79944683056868,1.0064262818521443,5.658273216745303,932.4669162980401
2025-05-18,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16518.298299117374,16518.298299117374,123887.24,123267.8,13933.18,80812.44,0.2581,0.7364,6.1944,12.0,100.0,1222.0689655172414,6.686346666666667,0.9433333333333334,54.13780373324524,0.8980176869336416,0.82,0.2581,6.499310589645376,83.50068941035462,129.31583236337576,1.006141188657099,5.657049318634733,930.6125476988635
2025-05-19,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18771.193897768622,18771.193897768622,140783.95,140080.03,13990.66,81145.83,0.2933,0.7394,7.0392,4.0,100.0,1252.9310344827586,6.0376658333333335,0.8308333333333333,53.07919009864429,0.901722834654745,0.82,0.2933,6.367655766766475,83.63234423323352,127.7932846534166,1.005881399967042,5.6556998101413365,929.4472450864644
2025-05-20,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18588.12049489729,18588.12049489729,139410.9,138713.85,14039.59,81429.62,0.2904,0.742,6.9705,4.57,100.0,1257.5862068965519,6.1330383333333325,0.8408333333333333,52.17817650877059,0.9048763822193029,0.82,0.2904,6.245835229063061,83.75416477093694,126.23603997784392,1.0056458605365572,5.654232153730972,927.9912829371981
2025-05-21,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18319.99862862707,18319.99862862707,137399.99,136712.99,14057.36,81532.69,0.2862,0.7429,6.87,5.14,100.0,1241.0344827586207,7.039044166666667,0.9779166666666667,51.85098026759751,0.9060215690634087,0.82,0.2862,6.133894891489888,83.86610510851011,124.64905514513049,1.0054335243572665,5.652653758517457,926.3048246120782
2025-05-22,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18060.721003752515,18060.721003752515,135455.41,134778.13,14087.26,81706.11,0.2822,0.7445,6.7728,5.71,100.0,1249.3103448275863,6.9259683333333335,0.9558333333333333,51.300466753447125,0.9079483663629351,0.82,0.2822,6.03183758537736,83.96816241462264,123.03797528292802,1.0052433533572942,5.650971985990704,924.9285928042051
2025-05-23,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18526.684578000353,18526.684578000353,138950.13,138255.38,14016.13,81293.55,0.2895,0.7408,6.9475,6.29,100.0,1261.0344827586207,6.4942225,0.8879166666666667,52.61015984539506,0.9033644405411173,0.82,0.2895,5.939618577532428,84.06038142246757,121.40907137237838,1.0050743163469356,5.649194154301212,923.6137693738385
2025-05-24,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17920.162859651446,17920.162859651446,134401.22,133729.21,14065.92,81582.34,0.28,0.7434,6.7201,6.86,100.0,1275.1724137931035,6.813565,0.92125,51.6932807223047,0.9065735174719336,0.82,0.28,5.857142231596043,84.14285776840396,119.76915010856385,1.0049253887594713,5.647327537475934,922.3497771994122
2025-05-25,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17902.43993107506,17902.43993107506,134268.3,133596.96,14169.09,82180.72,0.2797,0.7488,6.7134,7.43,100.0,1248.103448275862,7.04294375,0.9729166666666667,49.79349542664035,0.9132227660067588,0.82,0.2797,5.7842603434187225,84.21573965658128,118.12544224296533,1.0047955536885758,5.645379356258557,920.6272582665763
2025-05-26,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17063.239335461243,17063.239335461243,127974.3,127334.43,14127.99,81942.34,0.2666,0.7467,6.3987,8.0,95.0,1231.3793103448277,6.594446666666667,0.9233333333333333,50.55027485229641,0.9105740380169626,0.82,0.2666,5.720772478987996,84.279227521012,116.48547611447225,1.0046838044119533,5.643356759326934,919.0514373303866
2025-05-27,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18782.659437796778,18782.659437796778,140869.95,140165.6,14190.81,82306.7,0.2935,0.75,7.0435,8.57,100.0,1227.0689655172414,6.203651666666667,0.8716666666666667,49.3936109912417,0.914622361530654,0.82,0.2935,5.666428285936661,84.33357171406334,114.85694116425952,1.0045891480981475,5.641266796889681,917.6479910537047
2025-05-28,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17074.761725350774,17074.761725350774,128060.71,127420.41,14213.86,82440.39,0.2668,0.7512,6.403,9.14,100.0,1232.0689655172414,3.4032824999999995,0.47624999999999995,48.969109158199785,0.9161081179463008,0.82,0.2668,5.62093141751113,84.37906858248887,113.24754417666702,1.0045106100155028,5.639116391153785,916.3819908947273
2025-05-29,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17947.373618363203,17947.373618363203,134605.3,133932.27,14104.51,81806.16,0.2804,0.7454,6.7303,9.71,100.0,1243.7931034482758,4.3704816666666675,0.6058333333333334,50.982785230941985,0.909060251691703,0.82,0.2804,5.583944537191286,84.41605546280871,111.6648613428261,1.0044472374763218,5.636912308717817,915.2245349295042
2025-05-30,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16592.639728011276,16592.639728011276,124444.8,123822.58,14234.43,82559.69,0.2593,0.7523,6.2222,10.29,100.0,1280.5172413793105,6.127274999999999,0.825,48.59023614331444,0.9174341734983995,0.82,0.2593,5.555094912417914,84.44490508758209,110.11619224720226,1.0043981029818172,5.634661138409015,914.391009612137
2025-05-31,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17754.990631148252,17754.990631148252,133162.43,132496.62,14364.97,83316.83,0.2774,0.7592,6.6581,10.86,100.0,1246.0344827586207,3.4027125000000007,0.47083333333333344,46.186504637236794,0.9258472337696713,0.82,0.2774,5.5339803007779835,84.46601969922202,108.6084251698287,1.0043623064578684,5.63236927528503,912.7559855086689
2025-06-01,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,20000.0,20000.0,150000.0,149250.0,14381.94,83415.25,0.3125,0.7601,7.5,2.29,100.0,1169.8275862068965,4.687304166666666,0.6908333333333333,45.873995908667396,0.9269410143196641,0.82,0.3125,5.5201749995550955,84.4798250004449,107.14792396150426,1.0043389767842246,5.630042909461789,910.6659941287238
2025-06-02,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19412.652816917176,19412.652816917176,145594.9,144866.93,14230.06,82534.35,0.3033,0.7521,7.2797,2.4,100.0,1207.5862068965519,3.700446666666667,0.5283333333333334,48.670703787532034,0.9171525367436378,0.82,0.3033,5.513236007016388,84.48676399298361,105.74044377492572,1.0043272729416033,5.627688017627905,909.9455804063787
2025-06-03,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19388.609771808166,19388.609771808166,145414.57,144687.5,14115.94,81872.45,0.3029,0.746,7.2707,0.8,100.0,1259.1379310344828,5.480292916666667,0.7504166666666667,50.77217370917393,0.9097973920178912,0.82,0.3029,5.512709163323507,84.4872908366765,104.39107778397266,1.004326384938486,5.6253103561754205,909.4226908488066
2025-06-04,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19038.577820603365,19038.577820603365,142789.33,142075.38,14186.65,82282.57,0.2975,0.7498,7.1395,0.91,100.0,1212.0689655172414,5.161191666666666,0.7341666666666666,49.47014029739414,0.9143545089591205,0.82,0.2975,5.518135079929806,84.4818649200702,103.10423208793134,1.0043355345419698,5.62291545577896,907.7818456621596
2025-06-05,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19173.263682733217,19173.263682733217,143799.48,143080.48,14049.93,81489.59,0.2996,0.7425,7.19,1.03,100.0,1232.0689655172414,6.3807825000000005,0.8929166666666667,51.98778981977783,0.9055427356307776,0.82,0.2996,5.529054647950346,84.47094535204965,101.88362364926712,1.0043539757539648,5.620508617799009,906.9645228891219
2025-06-06,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19031.536791887804,19031.536791887804,142736.53,142022.85,14081.69,81673.8,0.2974,0.7442,7.1368,1.14,100.0,1231.2068965517242,6.245399583333334,0.8745833333333334,51.403016897078146,0.9075894408602265,0.82,0.2974,5.545014007316723,84.45498599268328,100.73229625130455,1.0043809950638156,5.6180949122937855,905.9418596687735
2025-06-07,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18873.407991295775,18873.407991295775,141550.56,140842.81,14210.19,82419.1,0.2949,0.751,7.0775,1.26,100.0,1259.3103448275863,6.223616666666667,0.8520833333333333,49.036605335114174,0.9158718813271004,0.82,0.2949,5.565568990429753,84.43443100957025,99.65265072528996,1.0044159116638096,5.615679176405127,905.2983034040288
2025-06-08,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18921.297171707083,18921.297171707083,141909.73,141200.18,14190.53,82305.07,0.2956,0.75,7.0955,1.37,99.0,1252.7586206896551,6.5848125,0.90625,49.39873831804506,0.9146044158868423,0.82,0.2956,5.590289086395316,84.40971091360468,98.64648672645598,1.0044580778084091,5.613266011923058,904.2895970151193
2025-06-09,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19359.152517533363,19359.152517533363,145193.64,144467.67,14180.86,82248.99,0.3025,0.7495,7.2597,1.49,100.0,1207.4137931034484,6.253095416666667,0.8929166666666667,49.57684991533435,0.9139810252963297,0.82,0.3025,5.61876096503849,84.38123903496151,97.71505338920156,1.0045068794356604,5.6108597812452565,902.8680666890801
2025-06-10,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18800.56193011719,18800.56193011719,141004.21,140299.19,14196.48,82339.58,0.2938,0.7503,7.0502,1.6,100.0,1227.2413793103449,6.337985833333334,0.8904166666666666,49.28903746901106,0.9149883688584612,0.82,0.2938,5.650591519687069,84.34940848031293,96.85910594583584,1.0045617369889372,5.608464602129968,902.2520456639375
2025-06-11,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18723.416370403833,18723.416370403833,140425.62,139723.49,14171.67,82195.69,0.2926,0.749,7.0213,1.71,100.0,1238.7931034482758,3.85894375,0.5370833333333334,49.745980004784705,0.9133890699832535,0.82,0.2926,5.6854103528055475,84.31458964719445,96.07896532419448,1.0046221062764569,5.606084342298638,901.5820326999904
2025-06-12,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18450.4254799558,18450.4254799558,138378.19,137686.3,14223.54,82496.53,0.2883,0.7517,6.9189,1.83,100.0,1224.8275862068965,5.375360000000001,0.7566666666666667,48.79080548752218,0.9167321807936724,0.82,0.2883,5.722871657190723,84.27712834280928,95.3745780378581,1.0046874792184537,5.603722614859698,900.6567482118746
2025-06-13,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19413.978494061084,19413.978494061084,145604.84,144876.82,14205.83,82393.81,0.3033,0.7508,7.2802,1.94,100.0,1164.1379310344828,3.4575866666666673,0.5120833333333334,49.11699389434014,0.9155905213698095,0.82,0.3033,5.762655453603088,84.23734454639691,94.74557417017445,1.004757384316387,5.601382775623385,899.2284246663958
2025-06-14,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19228.40119531741,19228.40119531741,144213.01,143491.94,14022.17,81328.59,0.3004,0.7411,7.2107,2.06,100.0,1189.8275862068965,4.569037083333334,0.6620833333333334,52.49897387383112,0.9037535914415911,0.82,0.3004,5.804468187505819,84.19553181249418,94.19132155637396,1.00483138672965,5.599067923040216,898.8564597233279
2025-06-15,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,9619.879211672365,9619.879211672365,72149.09,71788.34,7089.06,41116.55,0.1503,0.3747,3.6075,2.17,100.0,925.1724137931035,1.3795091666666666,0.25708333333333333,50.48078379882845,0.9108172567041004,0.82,0.1503,5.848042686859898,84.1519573131401,93.71097459391086,1.0049090878311684,5.596780901585918,895.1293481290757
2025-06-16,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,530.2159620964636,530.2159620964636,3976.62,3956.74,382.82,2220.36,0.0083,0.0202,0.1988,2.29,100.0,456.3793103448276,0.07168958333333278,0.027083333333333126,40.297301715637744,0.9464594439952679,0.82,0.0083,5.893137524386063,84.10686247561394,93.30351652183242,1.004990124181102,5.592737317520284,888.789859336385
2025-06-17,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,1516.4273545395017,1516.4273545395017,11373.21,11316.34,1124.92,6524.54,0.0237,0.0595,0.5687,2.4,100.0,819.3103448275863,0.215820000000001,0.04541666666666688,46.76012483524576,0.9238395630766398,0.82,0.0237,5.9395359156925025,84.0604640843075,92.96779452841872,1.0050741660205602,5.588728216368851,892.2377686407492
2025-06-18,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,12161.666883776028,12161.666883776028,91212.5,90756.44,8796.22,51018.08,0.19,0.4649,4.5606,0.8,100.0,1187.2413793103449,1.6899391666666672,0.24541666666666673,47.12701781011471,0.9225554376645986,0.82,0.19,5.987044324906307,84.01295567509369,92.70254764072479,1.005160915478414,5.584755687127145,895.7911543157255
2025-06-19,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,3318.749280258373,3318.749280258373,24890.62,24766.17,2409.43,13974.69,0.0519,0.1273,1.2445,0.91,100.0,921.3793103448276,0.4542399999999998,0.08499999999999996,42.10005013171316,0.940149824539004,0.82,0.0519,6.035490983325772,83.96450901667423,92.50642800014384,1.0052501047731597,5.580821606306561,891.9690064192199
